# Model: wabs(mekal) for annuli spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
CENTAURUS                   4954   2.44   2.62  8.06  0.00  0.00  3.18  3.11  3.25  1.28  1.19  1.38   1.99e-03   1.94e-03   2.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.437   1.20    283
CENTAURUS                   4954   2.62   2.80  8.06  0.00  0.00  3.30  3.22  3.37  1.39  1.29  1.50   1.89e-03   1.84e-03   1.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.422   1.22    284
CENTAURUS                   4954   2.80   3.00  8.06  0.00  0.00  3.41  3.33  3.49  1.11  1.03  1.20   2.10e-03   2.04e-03   2.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.427   1.30    291
CENTAURUS                   4954   3.00   3.20  8.06  0.00  0.00  3.62  3.52  3.71  1.05  0.96  1.14   2.06e-03   2.01e-03   2.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.409   1.07    288
COMA                         556   0.00   1.08  0.92  0.00  0.00  9.24  8.00 10.70  0.06  0.00  0.33   3.45e-03   3.28e-03   3.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.698   1.08    147
COMA                         556   1.08   1.53  0.92  0.00  0.00  8.95  7.77 10.39  0.15  0.00  0.46   3.19e-03   3.03e-03   3.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.653   1.23    145
COMA                         556   1.53   1.88  0.92  0.00  0.00  9.31  8.04 10.87  0.29  0.00  0.65   3.16e-03   2.99e-03   3.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.650   0.87    147
COMA                         556   1.88   2.17  0.92  0.00  0.00  7.60  6.75  8.67  0.37  0.09  0.69   2.91e-03   2.75e-03   3.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.605   0.84    140
COMA                         556   2.17   2.44  0.92  0.00  0.00  7.98  6.99  9.20  0.41  0.13  0.71   2.83e-03   2.68e-03   2.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.591   0.91    137
COMA                         556   2.44   2.69  0.92  0.00  0.00  8.13  7.05  9.60  0.33  0.04  0.64   2.56e-03   2.42e-03   2.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.536   1.18    130
COMA                         556   2.69   2.93  0.92  0.00  0.00  8.28  7.17  9.71  0.51  0.18  0.89   2.51e-03   2.36e-03   2.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.536   0.91    128
COMA                         556   2.93   3.15  0.92  0.00  0.00  7.81  6.75  9.17  0.16  0.00  0.46   2.47e-03   2.33e-03   2.58e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.498   1.13    121
COMA                         556   3.15   3.35  0.92  0.00  0.00  9.19  7.76 11.03  0.35  0.00  0.82   2.23e-03   2.09e-03   2.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.465   1.18    120
COMA                         556   3.35   3.56  0.92  0.00  0.00  7.80  6.70  9.26  0.01  0.00  0.25   2.36e-03   2.25e-03   2.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.465   1.12    122
COMA                         556   3.56   3.76  0.92  0.00  0.00 11.52  9.45 14.86  0.00  0.00  0.53   2.42e-03   2.24e-03   2.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.467   1.29    120
COMA                         556   3.76   3.95  0.92  0.00  0.00  8.99  7.52 11.00  0.27  0.00  0.83   2.34e-03   2.14e-03   2.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.467   1.03    120
COMA                         556   3.95   4.14  0.92  0.00  0.00  9.43  7.93 11.51  0.12  0.00  0.45   2.30e-03   2.16e-03   2.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.443   0.97    119
COMA                         556   4.14   4.22  0.92  0.00  0.00  8.13  6.79 10.22  2.62  0.98  7.30   6.69e-04   4.43e-04   8.37e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0231  0.183   1.09     55
CYGNUS_A                     360   0.00   0.25 35.23  0.00  0.00  4.23  4.07  4.36  1.15  1.02  1.27   4.04e-03   3.92e-03   4.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  0.576   1.51    257
CYGNUS_A                     360   0.25   0.37 35.23  0.00  0.00  4.47  4.32  4.62  0.93  0.82  1.05   4.22e-03   4.09e-03   4.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  0.567   1.18    250
CYGNUS_A                     360   0.37   0.48 35.23  0.00  0.00  4.95  4.76  5.15  0.79  0.69  0.90   4.41e-03   4.29e-03   4.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  0.572   1.01    259
CYGNUS_A                     360   0.48   0.61 35.23  0.00  0.00  5.49  5.27  5.74  0.88  0.76  1.01   3.93e-03   3.82e-03   4.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  0.524   1.40    258
CYGNUS_A                     360   0.61   0.79 35.23  0.00  0.00  5.78  5.53  6.05  0.68  0.57  0.79   4.50e-03   4.38e-03   4.61e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  0.573   1.07    268
CYGNUS_A                     360   0.79   1.06 35.23  0.00  0.00  6.06  5.78  6.36  0.53  0.44  0.64   4.83e-03   4.70e-03   4.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  0.598   1.16    276
CYGNUS_A                     360   1.06   1.48 35.23  0.00  0.00  6.70  6.36  7.07  0.44  0.35  0.54   5.11e-03   5.00e-03   5.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  0.623   1.10    284
CYGNUS_A                     360   1.48   2.39 35.23  0.00  0.00  6.98  6.68  7.30  0.32  0.25  0.39   9.14e-03   8.99e-03   9.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  1.064   1.31    346
HERCULES_A                  1625   0.00   0.36  6.27  0.00  0.00  2.65  2.43  2.88  0.64  0.43  0.90   1.05e-03   9.41e-04   1.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.164   0.95     67
HERCULES_A                  1625   0.36   0.66  6.27  0.00  0.00  4.51  3.98  5.11  0.26  0.05  0.52   1.21e-03   1.11e-03   1.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.175   1.37     77
HERCULES_A                  1625   0.66   1.00  6.27  0.00  0.00  5.22  4.70  5.84  0.72  0.43  1.02   1.20e-03   1.12e-03   1.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.196   0.76     87
HERCULES_A                  1625   1.00   1.54  6.27  0.00  0.00  4.22  3.62  4.92  0.13  0.00  0.38   1.05e-03   9.61e-04   1.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.147   1.02     72
HYDRA_A                      576   0.00   0.32  4.84  0.00  0.00  3.06  2.96  3.17  0.49  0.43  0.55   5.50e-03   5.35e-03   5.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0522  0.972   1.12    186
HYDRA_A                      576   0.32   0.55  4.84  0.00  0.00  3.17  3.06  3.29  0.37  0.31  0.42   5.38e-03   5.24e-03   5.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0522  0.923   1.28    182
HYDRA_A                      576   0.55   0.81  4.84  0.00  0.00  3.47  3.34  3.61  0.41  0.35  0.48   5.16e-03   5.03e-03   5.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0522  0.913   1.26    191
HYDRA_A                      576   0.81   1.19  4.84  0.00  0.00  3.59  3.45  3.74  0.35  0.29  0.41   5.38e-03   5.25e-03   5.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0522  0.931   1.17    195
HYDRA_A                      576   1.19   2.00  4.84  0.00  0.00  3.66  3.53  3.80  0.28  0.23  0.33   8.45e-03   8.26e-03   8.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0522  1.407   1.00    242
MKW_04                      3234   0.00   0.20  1.90  0.00  0.00  1.44  1.40  1.47  1.73  1.37  2.12   3.72e-04   3.18e-04   4.42e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.151   1.22     79
MKW_04                      3234   0.20   0.37  1.90  0.00  0.00  1.64  1.59  1.69  1.85  1.52  2.30   3.86e-04   3.29e-04   4.39e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.147   1.44     84
MKW_04                      3234   0.37   0.58  1.90  0.00  0.00  1.85  1.78  1.93  1.70  1.39  2.10   4.37e-04   3.83e-04   4.89e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.142   1.11     90
MKW_04                      3234   0.58   0.85  1.90  0.00  0.00  2.10  2.00  2.21  1.83  1.48  2.29   4.44e-04   3.90e-04   4.95e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.140   1.05     94
MKW_04                      3234   0.85   1.15  1.90  0.00  0.00  2.17  2.05  2.29  1.39  1.12  1.73   5.16e-04   4.64e-04   5.71e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.138   0.91     97
MKW_04                      3234   1.15   1.48  1.90  0.00  0.00  2.09  1.98  2.21  0.95  0.77  1.18   5.95e-04   5.40e-04   6.47e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.135   1.19     99
MKW_04                      3234   1.48   1.85  1.90  0.00  0.00  2.18  2.05  2.33  0.73  0.58  0.92   6.59e-04   6.06e-04   7.16e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.133   1.04    100
MKW_04                      3234   1.85   2.29  1.90  0.00  0.00  2.07  1.94  2.21  0.56  0.44  0.71   7.58e-04   6.96e-04   8.17e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.137   0.71    107
MKW_04                      3234   2.29   2.71  1.90  0.00  0.00  2.06  1.92  2.21  0.48  0.37  0.61   7.47e-04   6.90e-04   8.06e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.130   0.77    111
MKW_04                      3234   2.71   3.18  1.90  0.00  0.00  2.15  2.00  2.32  0.63  0.49  0.81   7.04e-04   6.47e-04   7.67e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.133   1.19    116
MKW_04                      3234   3.18   3.66  1.90  0.00  0.00  2.15  2.00  2.32  0.62  0.48  0.80   7.48e-04   6.83e-04   8.11e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.138   1.00    122
MKW_04                      3234   3.66   3.90  1.90  0.00  0.00  1.82  1.67  2.01  0.48  0.34  0.68   3.69e-04   3.26e-04   4.16e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.065   1.12     74
MS_0735.6+7421              4197   0.00   0.16  3.40  0.00  0.00  3.56  3.36  3.77  0.76  0.59  0.95   7.99e-04   7.47e-04   8.48e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.119   1.05    118
MS_0735.6+7421              4197   0.16   0.37  3.40  0.00  0.00  4.26  3.96  4.59  0.48  0.34  0.63   8.53e-04   8.12e-04   8.93e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.119   1.01    126
MS_0735.6+7421              4197   0.37   0.69  3.40  0.00  0.00  5.04  4.70  5.44  0.39  0.26  0.53   1.03e-03   9.87e-04   1.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.142   0.89    140
MS_0735.6+7421              4197   0.69   1.08  3.40  0.00  0.00  6.06  5.61  6.58  0.42  0.29  0.57   1.24e-03   1.20e-03   1.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.173   1.13    163
MS_0735.6+7421              4197   1.08   2.30  3.40  0.00  0.00  5.12  4.76  5.52  0.22  0.12  0.33   1.81e-03   1.75e-03   1.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.234   0.95    207
MS_0839.8+2938              2224   0.00   0.16  3.92  0.00  0.00  3.01  2.70  3.28  0.80  0.51  1.18   5.01e-04   4.41e-04   5.67e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.083   1.21     63
MS_0839.8+2938              2224   0.16   0.29  3.92  0.00  0.00  3.72  3.39  4.07  0.68  0.43  0.98   5.23e-04   4.77e-04   5.74e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.083   0.84     67
MS_0839.8+2938              2224   0.29   0.46  3.92  0.00  0.00  3.86  3.51  4.25  0.56  0.33  0.84   5.95e-04   5.45e-04   6.50e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.093   0.93     78
MS_0839.8+2938              2224   0.46   0.86  3.92  0.00  0.00  4.51  4.09  4.99  0.49  0.29  0.71   8.14e-04   7.64e-04   8.70e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.125   0.92    100
MS_0839.8+2938              2224   0.86   1.44  3.92  0.00  0.00  5.62  4.82  6.67  0.31  0.02  0.65   6.09e-04   5.57e-04   6.57e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.089   0.84     87
OPHIUCHUS                   3200   0.00   0.71 36.00  0.00  0.00  5.83  5.71  5.95  0.64  0.59  0.68   1.49e-02   1.47e-02   1.50e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  1.976   1.87    402
OPHIUCHUS                   3200   0.71   1.17 36.00  0.00  0.00  8.31  8.07  8.55  0.37  0.32  0.42   1.63e-02   1.61e-02   1.64e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  2.004   1.44    412
OPHIUCHUS                   3200   1.17   1.58 36.00  0.00  0.00  8.90  8.63  9.18  0.33  0.28  0.38   1.64e-02   1.63e-02   1.66e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  2.018   1.23    413
OPHIUCHUS                   3200   1.58   1.95 36.00  0.00  0.00  8.42  8.17  8.69  0.29  0.25  0.34   1.67e-02   1.66e-02   1.69e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  2.047   1.45    409
OPHIUCHUS                   3200   1.95   2.29 36.00  0.00  0.00  8.18  7.94  8.43  0.28  0.24  0.32   1.66e-02   1.64e-02   1.67e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  2.017   1.41    412
OPHIUCHUS                   3200   2.29   2.62 36.00  0.00  0.00  8.42  8.17  8.68  0.30  0.25  0.35   1.70e-02   1.68e-02   1.71e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  2.057   1.35    413
OPHIUCHUS                   3200   2.62   2.94 36.00  0.00  0.00  8.24  8.00  8.49  0.28  0.23  0.32   1.71e-02   1.70e-02   1.73e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  2.056   1.35    409
OPHIUCHUS                   3200   2.94   2.98 36.00  0.00  0.00  8.06  7.48  8.73  0.47  0.33  0.63   2.12e-03   2.06e-03   2.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  0.264   0.92    246
PKS_0745-11                 2427   0.00   0.28 43.39  0.00  0.00  4.08  3.95  4.22  0.50  0.43  0.57   1.17e-02   1.15e-02   1.20e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  1.146   1.24    261
PKS_0745-11                 2427   0.28   0.51 43.39  0.00  0.00  5.87  5.61  6.15  0.40  0.33  0.48   1.12e-02   1.09e-02   1.14e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  1.121   0.99    276
PKS_0745-11                 2427   0.51   0.81 43.39  0.00  0.00  6.96  6.62  7.33  0.50  0.41  0.59   1.09e-02   1.07e-02   1.11e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  1.133   1.03    286
PKS_0745-11                 2427   0.81   1.30 43.39  0.00  0.00  7.47  7.08  7.91  0.37  0.29  0.45   1.20e-02   1.18e-02   1.23e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  1.189   1.14    293
PKS_0745-11                 2427   1.30   3.00 43.39  0.00  0.00  8.56  8.15  9.02  0.26  0.19  0.33   2.04e-02   2.01e-02   2.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  1.996   1.05    353
RX_J1423.8+2404             4195   0.00   0.07  2.65  0.00  0.00  4.13  3.89  4.39  0.64  0.50  0.79   5.20e-04   4.94e-04   5.44e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.049   1.03    119
RX_J1423.8+2404             4195   0.07   0.13  2.65  0.00  0.00  5.27  4.91  5.68  0.57  0.43  0.71   5.18e-04   4.98e-04   5.40e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.050   1.05    126
RX_J1423.8+2404             4195   0.13   0.25  2.65  0.00  0.00  6.71  6.17  7.33  0.52  0.38  0.68   4.81e-04   4.63e-04   5.01e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.048   1.00    131
RX_J1423.8+2404             4195   0.25   1.54  2.65  0.00  0.00  6.73  6.26  7.27  0.32  0.23  0.41   1.25e-03   1.22e-03   1.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.117   0.91    240
RX_J1504.1-0248             5793   0.00   0.08  6.27  0.00  0.00  4.57  4.37  4.79  0.50  0.41  0.60   2.91e-03   2.82e-03   3.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.287   1.04    193
RX_J1504.1-0248             5793   0.08   0.12  6.27  0.00  0.00  4.69  4.47  4.93  0.40  0.30  0.49   2.59e-03   2.51e-03   2.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.250   1.08    180
RX_J1504.1-0248             5793   0.12   0.16  6.27  0.00  0.00  5.31  5.01  5.64  0.43  0.33  0.54   2.32e-03   2.24e-03   2.39e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.229   0.90    178
RX_J1504.1-0248             5793   0.16   0.21  6.27  0.00  0.00  5.94  5.59  6.32  0.47  0.36  0.58   2.41e-03   2.34e-03   2.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.245   1.02    191
RX_J1504.1-0248             5793   0.21   0.27  6.27  0.00  0.00  5.97  5.62  6.37  0.47  0.36  0.58   2.28e-03   2.21e-03   2.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.230   0.96    184
RX_J1504.1-0248             5793   0.27   0.35  6.27  0.00  0.00  6.73  6.29  7.24  0.42  0.32  0.54   2.43e-03   2.36e-03   2.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.244   1.07    189
RX_J1504.1-0248             5793   0.35   0.46  6.27  0.00  0.00  7.36  6.81  8.01  0.42  0.30  0.54   2.36e-03   2.29e-03   2.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.234   0.99    189
RX_J1504.1-0248             5793   0.46   0.61  6.27  0.00  0.00  7.49  6.96  8.09  0.53  0.41  0.66   2.46e-03   2.38e-03   2.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.248   1.31    193
RX_J1504.1-0248             5793   0.61   0.80  6.27  0.00  0.00  8.33  7.68  9.11  0.48  0.35  0.62   2.36e-03   2.29e-03   2.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.237   1.20    195
RX_J1504.1-0248             5793   0.80   1.11  6.27  0.00  0.00  9.58  8.70 10.65  0.33  0.19  0.47   2.46e-03   2.39e-03   2.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.245   1.12    199
RX_J1504.1-0248             5793   1.11   1.64  6.27  0.00  0.00 10.31  9.27 11.60  0.34  0.19  0.49   2.36e-03   2.29e-03   2.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.234   0.94    198
RX_J1504.1-0248             5793   1.64   2.62  6.27  0.00  0.00 12.46 10.46 15.17  0.45  0.20  0.68   1.96e-03   1.87e-03   2.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.193   1.12    199
SERSIC_159-03               1668   0.00   0.25  1.89  0.00  0.00  2.02  1.91  2.13  0.37  0.29  0.48   2.60e-03   2.41e-03   2.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.448   1.20     95
SERSIC_159-03               1668   0.25   0.40  1.89  0.00  0.00  2.41  2.25  2.59  0.52  0.39  0.68   2.35e-03   2.18e-03   2.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.438   0.89     94
SERSIC_159-03               1668   0.40   0.56  1.89  0.00  0.00  2.35  2.20  2.51  0.37  0.27  0.49   2.61e-03   2.43e-03   2.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.450   0.92     97
SERSIC_159-03               1668   0.56   0.75  1.89  0.00  0.00  2.58  2.42  2.77  0.38  0.28  0.51   2.65e-03   2.48e-03   2.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.464   0.96    101
SERSIC_159-03               1668   0.75   0.98  1.89  0.00  0.00  2.66  2.48  2.85  0.51  0.38  0.66   2.53e-03   2.35e-03   2.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.459   0.82    101
SERSIC_159-03               1668   0.98   1.34  1.89  0.00  0.00  2.67  2.51  2.84  0.36  0.26  0.47   3.03e-03   2.85e-03   3.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.505   1.01    110
SERSIC_159-03               1668   1.34   2.00  1.89  0.00  0.00  2.80  2.62  2.99  0.27  0.19  0.37   3.62e-03   3.42e-03   3.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.593   1.01    121
SERSIC_159-03               1668   2.00   2.93  1.89  0.00  0.00  2.61  2.42  2.82  0.25  0.16  0.35   3.01e-03   2.83e-03   3.20e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.480   0.87    119
ZWICKY_2701                 3195   0.00   0.16  0.83  0.00  0.00  3.53  3.22  3.86  0.85  0.57  1.19   5.42e-04   4.86e-04   5.95e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2100  0.091   1.08     63
ZWICKY_2701                 3195   0.16   0.25  0.83  0.00  0.00  4.05  3.67  4.48  0.59  0.35  0.88   5.70e-04   5.20e-04   6.18e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2100  0.088   0.72     64
ZWICKY_2701                 3195   0.25   0.39  0.83  0.00  0.00  5.06  4.52  5.75  0.47  0.21  0.76   6.37e-04   5.86e-04   6.83e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2100  0.098   0.98     70
ZWICKY_2701                 3195   0.39   0.61  0.83  0.00  0.00  4.84  4.35  5.42  0.36  0.15  0.61   7.42e-04   6.91e-04   7.99e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2100  0.112   1.09     83
ZWICKY_2701                 3195   0.61   1.44  0.83  0.00  0.00  5.47  4.96  6.06  0.51  0.31  0.74   1.21e-03   1.14e-03   1.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2100  0.185   0.89    123
